"TOK_added","DATE_added","SHOT_added","TIME_added","α0","αI","αB","αP","αn","αM","αR","αe","αk","ind_added","id"
"AUG",19960503,8030,2.55,0.105648,0.771011,0.238126,-0.608958,0.383137,0.186021,1.99312,0.714447,0.430949,1557,20
"AUG",19990520,12251,2.125,0.105686,0.770155,0.239144,-0.608625,0.383083,0.184696,1.99312,0.715367,0.433199,2092,343
"AUGW",20120412,27728,2.25,0.105668,0.770918,0.237918,-0.608676,0.383301,0.184359,1.99312,0.71415,0.431305,3359,1018
"AUGW",20130108,29175,4.1,0.105653,0.771326,0.23777,-0.608988,0.383439,0.184307,1.99312,0.713897,0.43117,3532,1174
"JET",20010110,53008,63.6409912109375,0.105695,0.771097,0.237932,-0.608993,0.383729,0.184327,1.99312,0.714177,0.431434,9150,2098
"JET",20030905,60851,64.3861694335938,0.105694,0.771074,0.237841,-0.608856,0.383815,0.184092,1.99312,0.714,0.431554,9556,2444
"JETILW",20120328,82789,47.5,0.105694,0.770792,0.238443,-0.608963,0.383457,0.184318,1.99312,0.714757,0.432119,9805,2658
"JETILW",20120717,83644,51.5,0.105717,0.770276,0.238814,-0.608665,0.383148,0.18442,1.99312,0.715291,0.432567,9916,2769
"JETILW",20140820,87349,47.75,0.105686,0.770763,0.238657,-0.609043,0.383581,0.184089,1.99312,0.71502,0.4323,10122,2975
"AUGW",20091215,25820,3.25,0.10567,0.770919,0.23789,-0.608655,0.383343,0.184386,1.99313,0.714113,0.431228,3182,862
"AUGW",20110322,26605,3.25,0.105671,0.770959,0.2378,-0.608633,0.383412,0.184386,1.99313,0.714008,0.431049,3253,924
"AUGW",20171026,34957,6,0.105648,0.77105,0.238409,-0.609101,0.383052,0.184099,1.99313,0.714619,0.432341,3885,1508
"AUGW",20171026,34957,6.9,0.105648,0.771044,0.238421,-0.609102,0.383044,0.184096,1.99313,0.714636,0.432361,3886,1509
"JET",19981110,46178,63.14,0.105709,0.770676,0.238329,-0.608849,0.38337,0.184501,1.99313,0.714582,0.432186,8645,1704
"JETILW",20120309,82550,55.75,0.10571,0.770065,0.239108,-0.608901,0.38277,0.184596,1.99313,0.715732,0.433458,9775,2628
"JETILW",20160728,91252,56,0.105709,0.770445,0.238459,-0.608749,0.383337,0.184989,1.99313,0.714806,0.432157,10369,3222
"AUG",19960514,8125,3.3,0.105686,0.770421,0.237923,-0.60818,0.383171,0.184448,1.99314,0.714532,0.430935,1610,57
"AUG",20000427,13540,3.45,0.105667,0.770491,0.238816,-0.608677,0.382978,0.184246,1.99314,0.715501,0.43199,2179,383
"AUGW",20080930,23730,3.25,0.105668,0.770967,0.237811,-0.608664,0.383372,0.184359,1.99314,0.714037,0.431118,3090,774
"AUGW",20110324,26627,3.25,0.10567,0.770891,0.237949,-0.608664,0.383335,0.18438,1.99314,0.714196,0.431284,3258,928
"AUGW",20110609,27113,2.25,0.105666,0.770934,0.237899,-0.608692,0.383294,0.184337,1.99314,0.714155,0.431277,3315,980
"AUGW",20120411,27700,2.25,0.105668,0.770926,0.237884,-0.608672,0.383332,0.184362,1.99314,0.714123,0.431256,3356,1016
"AUGW",20121122,28886,4,0.105648,0.771608,0.237436,-0.609081,0.383578,0.184175,1.99314,0.71349,0.430806,3489,1131
"JET",19971120,43181,61.63,0.105715,0.77031,0.238515,-0.608741,0.383192,0.184665,1.99314,0.714963,0.432402,8218,1518
"JET",19980116,44020,61.63,0.105723,0.770239,0.238422,-0.608543,0.383302,0.184619,1.99314,0.714868,0.432138,8381,1553
"JET",19980121,44146,69.87,0.105696,0.771241,0.237631,-0.609014,0.383837,0.184424,1.99314,0.713793,0.431094,8465,1615
"JET",20030327,59053,58.5901794433594,0.105708,0.770394,0.238775,-0.608841,0.383145,0.184482,1.99314,0.715224,0.43269,9438,2338
"JET",20040225,63214,66.3733520507813,0.105686,0.77026,0.23884,-0.608794,0.383393,0.187137,1.99314,0.715219,0.431701,9725,2579
"JETILW",20120308,82537,55.25,0.105707,0.770095,0.239127,-0.608977,0.382744,0.18461,1.99314,0.71574,0.433581,9769,2622
"JETILW",20140820,87350,47.75,0.105685,0.770775,0.238672,-0.609085,0.383603,0.184073,1.99314,0.715059,0.432331,10123,2976
"JETILW",20140828,87426,53.5,0.105696,0.770855,0.238015,-0.609386,0.383224,0.184756,1.99314,0.714061,0.433093,10147,3000
"JETILW",20160405,90443,48.75,0.105694,0.770428,0.238904,-0.608698,0.383399,0.184129,1.99314,0.715393,0.43232,10306,3159
"AUGW",20091021,25402,3.25,0.105669,0.77091,0.237904,-0.608669,0.383341,0.184374,1.99315,0.714145,0.431272,3149,829
"AUGW",20091211,25804,2.75,0.105671,0.770896,0.237912,-0.608656,0.38335,0.184379,1.99315,0.71415,0.43128,3181,861
"AUGW",20110401,26695,2.25,0.105667,0.770922,0.237859,-0.608651,0.383328,0.184339,1.99315,0.714125,0.431184,3263,932
"AUGW",20120316,27562,2.25,0.105666,0.770952,0.23787,-0.608697,0.383319,0.184347,1.99315,0.714111,0.431251,3341,1004
"JET",20030403,59197,66.125,0.105697,0.770511,0.238739,-0.608728,0.383421,0.184231,1.99315,0.715187,0.432183,9452,2349
"JETILW",20120316,82670,60,0.105714,0.770259,0.23887,-0.608714,0.383129,0.184418,1.99315,0.715383,0.432689,9795,2648
"JETILW",20161005,91910,54.5,0.105699,0.770619,0.238573,-0.609035,0.38328,0.184458,1.99315,0.714949,0.432581,10518,3371
"AUG",19990520,12253,3.2,0.105699,0.769608,0.240212,-0.608744,0.382584,0.184809,1.99316,0.716754,0.434726,2099,350
"AUGW",20120405,27679,2.25,0.105668,0.770915,0.23789,-0.608672,0.383336,0.184356,1.99316,0.714145,0.431264,3353,1014
"AUGW",20171026,34957,5,0.105648,0.771034,0.238413,-0.609098,0.383067,0.184099,1.99316,0.71465,0.432337,3884,1507
"JET",20010110,53006,64.1377563476563,0.105699,0.770959,0.238057,-0.608905,0.383623,0.184389,1.99316,0.71437,0.431504,9149,2097
"AUG",20020117,15088,5.15,0.10566,0.770715,0.23851,-0.608818,0.383096,0.184185,1.99317,0.714882,0.432285,2290,443
"AUGW",20110224,26410,2.75,0.105647,0.771785,0.237197,-0.609057,0.383773,0.184214,1.99317,0.713411,0.429837,3224,900
"AUGW",20110303,26460,3.25,0.105655,0.771476,0.237374,-0.608883,0.383751,0.184298,1.99317,0.713486,0.430371,3234,909
"AUGW",20171026,34957,3.45,0.105641,0.771219,0.238408,-0.60926,0.383001,0.18393,1.99317,0.714754,0.432206,3882,1505
"JET",20020521,55939,61.6123962402344,0.105707,0.770541,0.238464,-0.608839,0.383375,0.184452,1.99317,0.714872,0.432253,9247,2190
"JET",20030314,58817,67.1185913085938,0.105699,0.770418,0.23888,-0.608725,0.383375,0.184157,1.99317,0.715414,0.432324,9417,2324
"JET",20030408,59269,60.3703918457031,0.105706,0.770388,0.238882,-0.608964,0.382987,0.18452,1.99317,0.715622,0.43265,9482,2376
"JET",20040225,63232,65.8765869140625,0.105684,0.770274,0.238854,-0.608846,0.383386,0.187183,1.99317,0.715242,0.431771,9741,2595
"JETILW",20120620,83246,56.25,0.105709,0.769838,0.239523,-0.608921,0.382593,0.184656,1.99317,0.716216,0.434022,9827,2680
"JETILW",20130719,84459,51.7,0.105707,0.770316,0.238855,-0.608824,0.383156,0.1844,1.99317,0.715365,0.432782,9918,2771
"JETILW",20130815,84830,50.2,0.105709,0.770165,0.239091,-0.608787,0.383042,0.1844,1.99317,0.715696,0.432975,9984,2837
"AUG",19980724,11126,4.775,0.105665,0.770856,0.237954,-0.60864,0.383211,0.184301,1.99318,0.714441,0.431104,1851,177
"AUG",19990422,12035,3.4,0.105682,0.770012,0.239017,-0.608412,0.38328,0.184661,1.99318,0.715206,0.433076,2016,289
"AUGW",20081009,23793,4.25,0.105667,0.770953,0.237824,-0.60868,0.383384,0.184355,1.99318,0.714098,0.431132,3093,777
"AUGW",20091203,25712,4.85,0.10567,0.770903,0.237892,-0.608664,0.383377,0.184377,1.99318,0.714169,0.431214,3175,855
"AUGW",20121122,28889,6.75,0.105654,0.771246,0.237823,-0.608957,0.383443,0.184299,1.99318,0.714063,0.431168,3500,1142
"AUGW",20121122,28890,6.65,0.105654,0.771257,0.237788,-0.608953,0.383477,0.184307,1.99318,0.713987,0.43116,3505,1147
"AUGW",20130108,29172,4.1,0.105648,0.771531,0.237554,-0.609106,0.383555,0.184244,1.99318,0.713638,0.430979,3528,1170
"AUGW",20160331,33309,3.4,0.105657,0.77102,0.238211,-0.609071,0.382996,0.184381,1.99318,0.714462,0.432106,3772,1399
"JET",20020522,55965,60.1219787597656,0.105715,0.769992,0.23925,-0.608852,0.382723,0.184557,1.99318,0.715996,0.433511,9262,2205
"JETILW",20120314,82638,60.15,0.105714,0.770281,0.238827,-0.608719,0.383154,0.184423,1.99318,0.715346,0.432633,9789,2642
"JETILW",20151208,89409,58,0.10572,0.770435,0.23844,-0.608632,0.383381,0.184501,1.99318,0.714884,0.432027,10231,3084
"AUG",19980416,10390,3.55,0.105675,0.770444,0.238348,-0.608536,0.382851,0.184456,1.99319,0.714985,0.431779,1789,160
"AUG",19990520,12251,3.3,0.105698,0.769578,0.240208,-0.608724,0.382603,0.184799,1.99319,0.716771,0.434736,2094,345
"AUG",20020110,15024,2.65,0.10567,0.770511,0.238319,-0.608523,0.383486,0.184612,1.99319,0.714474,0.43201,2279,435
"AUGW",20110301,26420,2.25,0.10567,0.770883,0.237903,-0.608663,0.383367,0.184367,1.99319,0.714179,0.43129,3225,901
"AUGW",20110705,27202,4.25,0.105657,0.771352,0.237479,-0.608843,0.383686,0.184263,1.99319,0.713635,0.430649,3326,989
"JET",20010126,53301,61.6261901855469,0.105722,0.770178,0.238991,-0.608783,0.382892,0.18454,1.99319,0.715627,0.43299,9186,2134
"JET",20040223,63170,66.3733520507813,0.10569,0.770151,0.238721,-0.608561,0.383697,0.186825,1.99319,0.715198,0.431276,9706,2560
"JETILW",20140626,86563,58.6,0.1057,0.770056,0.239399,-0.609236,0.382542,0.184712,1.99319,0.716097,0.434199,10029,2882
"JETILW",20151124,89159,55.5,0.105703,0.770026,0.239349,-0.608881,0.382941,0.184348,1.99319,0.715974,0.433602,10190,3043
"AUG",19960521,8168,2.95,0.105654,0.770919,0.238381,-0.608914,0.383184,0.184169,1.9932,0.714868,0.431698,1619,63
"AUG",20020523,15857,5.8,0.105659,0.77087,0.23818,-0.608764,0.383344,0.18415,1.9932,0.714475,0.431726,2483,536
"AUG",20030403,17391,4.95,0.105644,0.771149,0.237584,-0.609032,0.383401,0.187926,1.9932,0.713456,0.430411,2775,692
"AUGW",20090716,24826,3.25,0.105674,0.770784,0.238066,-0.608659,0.383328,0.184406,1.9932,0.714368,0.431506,3127,807
"AUGW",20110125,26186,2.25,0.105672,0.770907,0.237869,-0.608654,0.383419,0.184399,1.9932,0.714162,0.431124,3191,870
"AUGW",20170713,34611,3.05,0.105644,0.77149,0.237833,-0.609273,0.383343,0.184222,1.9932,0.714005,0.431513,3814,1440
"JET",20010110,52997,63.6409912109375,0.10571,0.770499,0.238609,-0.608859,0.383206,0.184474,1.9932,0.715109,0.432457,9143,2091
"JETILW",20120308,82540,55.5,0.105708,0.770018,0.239137,-0.608945,0.382786,0.184611,1.9932,0.715831,0.433572,9771,2624
"JETILW",20130813,84793,46,0.105716,0.770484,0.238463,-0.608595,0.383489,0.184334,1.9932,0.714878,0.431938,9977,2830
"AUG",19980528,10769,3.325,0.105632,0.77093,0.23958,-0.610187,0.380957,0.184473,1.99321,0.716469,0.434741,1840,176
"AUG",19980804,11197,3.45,0.105686,0.770153,0.239088,-0.60864,0.383152,0.184696,1.99321,0.715379,0.43316,1869,191
"AUGW",20091119,25620,5.25,0.105663,0.770941,0.237851,-0.608712,0.383297,0.184289,1.99321,0.714195,0.431245,3167,847
"AUGW",20091203,25712,3.25,0.10567,0.770877,0.237916,-0.608666,0.383379,0.184384,1.99321,0.714204,0.431274,3174,854
"AUGW",20121023,28724,2.4,0.105655,0.771163,0.237932,-0.608912,0.38346,0.184289,1.99321,0.714262,0.431077,3457,1099
"AUGW",20141024,31701,4.6,0.105661,0.770906,0.238205,-0.608948,0.382977,0.18438,1.99321,0.714601,0.431896,3655,1290
"JET",19980115,43996,57.14,0.105711,0.770857,0.237607,-0.608878,0.383681,0.184752,1.99321,0.713774,0.431501,8363,1544
"JET",20030327,59055,59.0869750976563,0.10571,0.770378,0.238762,-0.608828,0.383185,0.184446,1.99321,0.71528,0.432629,9439,2339
"JETILW",20120316,82666,58.5,0.105711,0.770268,0.238891,-0.608772,0.383133,0.184417,1.99321,0.715438,0.432767,9793,2646
"JETILW",20120622,83276,51.7,0.105709,0.770136,0.239093,-0.608961,0.382825,0.184628,1.99321,0.715683,0.433463,9834,2687
"JETILW",20130719,84463,52,0.105709,0.770326,0.238821,-0.608811,0.383179,0.18441,1.99321,0.715348,0.432712,9921,2774
"JETILW",20151208,89408,58,0.10572,0.770429,0.238443,-0.608638,0.383393,0.184493,1.99321,0.714909,0.432037,10230,3083
"JETILW",20161110,92439,49,0.10571,0.770221,0.23895,-0.608794,0.383106,0.184433,1.99321,0.715479,0.432915,10619,3472
"AUGW",20110217,26328,2.25,0.105672,0.770851,0.237942,-0.608661,0.383402,0.184397,1.99322,0.714235,0.431316,3213,891
"AUGW",20110224,26404,3.25,0.105655,0.771491,0.237323,-0.608886,0.38381,0.184286,1.99322,0.713482,0.430263,3220,897
"AUGW",20170721,34680,3.05,0.105622,0.772557,0.237098,-0.609857,0.383826,0.183894,1.99322,0.713101,0.430507,3829,1452
"JET",19981110,46182,63.38,0.105709,0.770669,0.238288,-0.608856,0.383454,0.184484,1.99322,0.714595,0.432133,8647,1705
"JET",20040225,63230,67.86376953125,0.105685,0.770278,0.238797,-0.608824,0.383448,0.187098,1.99322,0.715225,0.431665,9740,2594
"JETILW",20160330,90344,46.75,0.105682,0.771078,0.238342,-0.609351,0.383621,0.184237,1.99322,0.714607,0.432336,10279,3132
"JETILW",20160414,90587,51.5,0.105718,0.770261,0.238741,-0.608653,0.383238,0.184418,1.99322,0.715246,0.432549,10326,3179
"AUGW",20091008,25310,4.25,0.105665,0.770972,0.237892,-0.608776,0.383358,0.184362,1.99323,0.714174,0.431317,3143,823
"AUGW",20110113,26120,3.25,0.105664,0.771054,0.237759,-0.608787,0.383443,0.184376,1.99323,0.713974,0.431173,3185,865
"AUGW",20110601,27066,3.25,0.105675,0.770773,0.238088,-0.60867,0.383347,0.184414,1.99323,0.714425,0.431497,3308,976
"AUGW",20120524,28028,3.25,0.10567,0.77088,0.237989,-0.608731,0.383381,0.184416,1.99323,0.714288,0.431394,3384,1039
"AUGW",20121023,28725,2.2,0.105654,0.771168,0.237936,-0.608933,0.383463,0.184286,1.99323,0.714282,0.431099,3459,1101
"JET",19980909,45246,71.13,0.105694,0.770635,0.238444,-0.608646,0.383769,0.184125,1.99323,0.714953,0.431517,8522,1650
"JETILW",20120312,82581,58.25,0.105712,0.770272,0.238793,-0.608743,0.383214,0.18445,1.99323,0.715396,0.432562,9777,2630
"JETILW",20120410,82898,61.6,0.105694,0.771031,0.23795,-0.608996,0.383786,0.184359,1.99323,0.714211,0.431495,9816,2669
"JETILW",20130812,84766,51.5,0.105703,0.770275,0.239055,-0.609188,0.382783,0.184688,1.99323,0.715637,0.433633,9971,2824
"JETILW",20130926,85303,51.5,0.105703,0.770261,0.238854,-0.609092,0.382954,0.184705,1.99323,0.715372,0.433409,10007,2860
"JETILW",20160729,91271,48.5,0.105694,0.770593,0.238477,-0.60882,0.383644,0.184712,1.99323,0.714875,0.431908,10381,3234
"AUGW",20121123,28904,3.1,0.105646,0.771622,0.237449,-0.609155,0.383615,0.184193,1.99324,0.713593,0.430799,3511,1153
"AUGW",20170713,34613,3.25,0.105632,0.77199,0.23776,-0.609815,0.383211,0.184135,1.99324,0.713895,0.431691,3826,1449
"JET",19980116,44016,60.89,0.10571,0.77031,0.238577,-0.608886,0.383186,0.184669,1.99324,0.715079,0.432678,8378,1551
"JET",20030403,59196,65.8765869140625,0.105695,0.770493,0.238751,-0.608744,0.383539,0.184177,1.99324,0.715311,0.43208,9450,2347
"JETILW",20160315,90136,53,0.105705,0.770193,0.238851,-0.608994,0.382977,0.184668,1.99324,0.715423,0.433274,10247,3100
"JETILW",20160729,91270,49.5,0.105684,0.770684,0.23849,-0.609057,0.383656,0.185577,1.99324,0.714805,0.43192,10380,3233
"AUG",20000530,13786,3.5,0.105664,0.770705,0.23838,-0.608757,0.383261,0.184265,1.99325,0.714783,0.431979,2194,390
"AUGW",20091021,25412,5.75,0.105665,0.771004,0.237729,-0.608705,0.38345,0.184334,1.99325,0.714032,0.431006,3150,830
"AUGW",20110401,26695,3.25,0.105673,0.770833,0.237962,-0.608662,0.383414,0.1844,1.99325,0.714288,0.431311,3264,933
"JET",20020412,55431,66.3733520507813,0.105694,0.770428,0.238849,-0.608749,0.383559,0.184114,1.99325,0.715423,0.432214,9232,2175
"JET",20020528,56102,61.1156005859375,0.105707,0.770515,0.238554,-0.608888,0.383332,0.18447,1.99325,0.715038,0.432386,9291,2226
"JET",20030327,59063,58.5901794433594,0.105702,0.770976,0.237915,-0.609022,0.383623,0.184462,1.99325,0.714156,0.43177,9442,2342
"JET",20030507,59646,61.6123962402344,0.105696,0.770682,0.238449,-0.609099,0.383419,0.184479,1.99325,0.714944,0.432301,9508,2400
"JETILW",20120316,82667,59.5,0.10571,0.770237,0.238918,-0.608787,0.383153,0.184414,1.99325,0.715514,0.432803,9794,2647
"JETILW",20130719,84460,51.1,0.105709,0.770304,0.238819,-0.608813,0.383213,0.184403,1.99325,0.715378,0.432721,9919,2772
"JETILW",20130904,85013,55.5,0.105703,0.769852,0.239465,-0.60907,0.382552,0.184763,1.99325,0.71642,0.433954,9998,2851
"JETILW",20130924,85262,54.5,0.1057,0.769787,0.239655,-0.60918,0.382432,0.184693,1.99325,0.716693,0.434329,10003,2856
"JETILW",20160727,91228,48.5,0.105707,0.770472,0.238405,-0.608626,0.383573,0.184859,1.99325,0.714805,0.431774,10347,3200
"AUGW",20110601,27066,2.25,0.105666,0.770871,0.237934,-0.608699,0.383343,0.184332,1.99326,0.714302,0.431308,3307,975
"AUGW",20121005,28574,3.25,0.105659,0.771131,0.237876,-0.608965,0.383338,0.184395,1.99326,0.71415,0.431333,3455,1097
"AUGW",20121023,28727,1.9,0.105653,0.771176,0.237944,-0.60896,0.383453,0.184264,1.99326,0.71432,0.431126,3468,1110
"JET",20031023,61430,57.6380004882813,0.105725,0.769925,0.239156,-0.608743,0.382795,0.184625,1.99326,0.715802,0.433427,9624,2492
"JET",20040303,63361,68.650390625,0.105692,0.770234,0.238568,-0.60847,0.383782,0.186358,1.99326,0.715061,0.431077,9755,2608
"JETILW",20120314,82630,59.25,0.105716,0.770256,0.238811,-0.608708,0.383207,0.184417,1.99326,0.715374,0.432618,9783,2636
"JETILW",20120620,83248,54.5,0.105705,0.769928,0.239428,-0.609045,0.382665,0.184606,1.99326,0.716152,0.434051,9829,2682
"JETILW",20151208,89407,58,0.105719,0.770416,0.238446,-0.60865,0.383416,0.18449,1.99326,0.714949,0.432047,10229,3082
"AUG",20011219,14979,4.7,0.105671,0.77048,0.238286,-0.608504,0.383571,0.184613,1.99327,0.714482,0.431969,2269,429
"AUGW",20091119,25619,5.35,0.105665,0.770885,0.237895,-0.608708,0.383341,0.184307,1.99327,0.714285,0.431304,3165,845
"JET",19981109,46164,64.11,0.10571,0.770614,0.238239,-0.608792,0.383549,0.184506,1.99327,0.714628,0.431955,8639,1700
"JET",19991130,49739,60.1433715820313,0.105716,0.770079,0.238939,-0.608777,0.383027,0.18453,1.99327,0.715483,0.433243,9008,1959
"JET",20001207,52822,60.6187744140625,0.105718,0.770116,0.23906,-0.608834,0.382881,0.184557,1.99327,0.715812,0.433081,9125,2073
"JET",20040224,63185,63.392578125,0.105681,0.770455,0.23863,-0.608878,0.38358,0.18659,1.99327,0.715016,0.431617,9716,2570
"JET",20040225,63213,66.6217651367188,0.105682,0.770241,0.238888,-0.60889,0.383468,0.187332,1.99327,0.715371,0.431717,9724,2578
"JETILW",20120316,82672,59.5,0.105709,0.770225,0.238942,-0.608808,0.383157,0.184405,1.99327,0.715559,0.432852,9796,2649
"JETILW",20120712,83558,52.5,0.105708,0.770249,0.238938,-0.608833,0.383158,0.184431,1.99327,0.715545,0.432839,9896,2749
"JETILW",20140901,87470,55.95,0.105693,0.770464,0.238819,-0.608813,0.383512,0.184213,1.99327,0.715365,0.432294,10148,3001
"JETILW",20151203,89327,53.7,0.105699,0.770656,0.238481,-0.608995,0.383397,0.184457,1.99327,0.714954,0.432274,10214,3067
"JETILW",20160316,90160,50.2,0.105682,0.770878,0.238538,-0.609186,0.383807,0.184021,1.99327,0.715138,0.431989,10254,3107
"JETILW",20160823,91594,56.65,0.105681,0.770241,0.2388,-0.609267,0.383133,0.189152,1.99327,0.71499,0.43228,10483,3336
"AUG",19960521,8175,2.6,0.105663,0.770855,0.23813,-0.608838,0.383151,0.18432,1.99328,0.714654,0.431602,1629,70
"JET",20020412,55432,66.125,0.105696,0.770371,0.238897,-0.608746,0.383461,0.184181,1.99328,0.715516,0.432355,9233,2176
"JET",20031027,61475,61.6123962402344,0.10572,0.770293,0.238771,-0.608812,0.383075,0.184562,1.99328,0.715336,0.432766,9630,2498
"JETILW",20130725,84539,46.55,0.105699,0.770569,0.238554,-0.60881,0.383522,0.184286,1.99328,0.715035,0.432133,9934,2787
"JETILW",20161013,92005,51,0.105696,0.77073,0.23823,-0.60944,0.383153,0.184749,1.99328,0.714552,0.433228,10524,3377
"AUG",19960611,8253,1.998,0.105685,0.770554,0.238213,-0.608467,0.383476,0.184322,1.99329,0.714741,0.431358,1677,94
"AUG",19960614,8287,2.498,0.105678,0.770601,0.238055,-0.608474,0.383377,0.184338,1.99329,0.71461,0.431246,1686,101
"JET",19980116,44030,61.63,0.105717,0.770235,0.238525,-0.608707,0.383283,0.184619,1.99329,0.715092,0.432394,8386,1557
"JET",20010118,53143,63.1441955566406,0.105716,0.770097,0.239099,-0.608819,0.382927,0.184496,1.99329,0.715829,0.433177,9163,2111
"JETILW",20130904,85009,55,0.105706,0.769871,0.239359,-0.609001,0.38266,0.184749,1.99329,0.716309,0.43374,9997,2850
"AUG",19990520,12256,2.1,0.105685,0.770149,0.23905,-0.608645,0.383216,0.184668,1.9933,0.715425,0.433034,2104,354
"AUGW",20091209,25780,3.25,0.10567,0.770835,0.237954,-0.608691,0.383419,0.184387,1.9933,0.714322,0.431335,3180,860
"AUGW",20121122,28888,2.1,0.105646,0.771646,0.2374,-0.609169,0.383659,0.184156,1.9933,0.713635,0.430661,3492,1134
"AUGW",20140325,30411,2.9,0.105658,0.770983,0.237895,-0.608874,0.383225,0.184232,1.9933,0.714213,0.431674,3612,1249
"AUGW",20160331,33309,4.65,0.105659,0.770941,0.238234,-0.609042,0.383095,0.184396,1.9933,0.714624,0.432017,3773,1400
"AUGW",20171010,34767,6.9,0.105642,0.771461,0.237732,-0.608999,0.383819,0.183953,1.9933,0.71421,0.430425,3849,1472
"AUGW",20171026,34957,4.2,0.105647,0.770988,0.238458,-0.609139,0.383103,0.184065,1.9933,0.714855,0.432364,3883,1506
"JET",19980131,44379,58.87,0.1057,0.770466,0.238748,-0.608924,0.3834,0.184355,1.9933,0.715298,0.432455,8496,1635
"JET",20010110,52996,63.8893737792969,0.105708,0.770481,0.238628,-0.608913,0.38325,0.184446,1.9933,0.715208,0.432529,9142,2090
"JETILW",20120712,83560,53.5,0.105707,0.770231,0.23894,-0.608836,0.383178,0.184456,1.9933,0.715575,0.43284,9897,2750
"JETILW",20120717,83648,51.9,0.105713,0.770248,0.238844,-0.608751,0.38322,0.18442,1.9933,0.715457,0.432656,9917,2770
"JETILW",20130807,84716,56,0.105696,0.770142,0.239358,-0.609133,0.382918,0.184448,1.9933,0.716268,0.433465,9959,2812
"JETILW",20160816,91481,48.4,0.105688,0.770286,0.238716,-0.608684,0.383513,0.186093,1.9933,0.715154,0.431809,10455,3308
"JETILW",20160822,91579,56,0.10569,0.770137,0.238752,-0.608832,0.383369,0.187652,1.9933,0.715128,0.431889,10476,3329
"AUG",19990420,12022,3.8,0.105681,0.770488,0.238506,-0.608666,0.383201,0.184406,1.99331,0.715011,0.432097,2007,280
"AUG",20000128,13172,3.7,0.105678,0.770705,0.238133,-0.608666,0.383392,0.184415,1.99331,0.71456,0.431551,2174,380
"AUG",20011206,14870,3.5,0.105653,0.771358,0.237518,-0.608945,0.383744,0.184256,1.99331,0.713675,0.430857,2261,424
"AUGW",20091216,25841,4.85,0.105673,0.770772,0.238039,-0.608677,0.383408,0.184401,1.99331,0.714443,0.431422,3184,864
"AUGW",20120525,28047,2.25,0.105669,0.770832,0.238,-0.60873,0.383374,0.184372,1.99331,0.714381,0.431455,3386,1040
"JET",19990318,47803,62.6457672119141,0.105694,0.770366,0.238949,-0.60895,0.383439,0.184364,1.99331,0.715532,0.432756,8848,1829
"JET",20030205,58111,58.4245910644531,0.105715,0.770613,0.23821,-0.608891,0.383373,0.184641,1.99331,0.714634,0.432161,9369,2287
"JETILW",20120716,83630,53,0.105713,0.770243,0.238853,-0.608756,0.38322,0.184416,1.99331,0.715474,0.432665,9912,2765
"JETILW",20161028,92228,50.5,0.105708,0.770271,0.238912,-0.608766,0.383244,0.184335,1.99331,0.715525,0.432691,10562,3415
"AUG",20000525,13761,3.825,0.105669,0.770628,0.238476,-0.608813,0.383161,0.184395,1.99332,0.714969,0.432094,2193,389
"AUGW",20110609,27112,2.25,0.105669,0.7708,0.238015,-0.608709,0.383377,0.184358,1.99332,0.714426,0.431451,3312,979
"AUGW",20121122,28888,4.1,0.105652,0.771316,0.237675,-0.609009,0.383587,0.184239,1.99332,0.713952,0.431067,3494,1136
"AUGW",20151001,32204,2.85,0.105634,0.772262,0.2371,-0.609664,0.383751,0.184205,1.99332,0.713179,0.430298,3692,1325
"JET",19980120,44110,69.13,0.105702,0.77058,0.238415,-0.608655,0.383641,0.184267,1.99332,0.714929,0.431698,8437,1595
"JET",19990318,47797,62.8905639648438,0.105711,0.770368,0.238684,-0.608713,0.383391,0.184429,1.99332,0.715222,0.432338,8846,1827
"JET",19991027,49144,60.1297607421875,0.10571,0.770048,0.239168,-0.60895,0.382812,0.184672,1.99332,0.716239,0.432944,8912,1884
"JET",20030408,59263,61.3639831542969,0.105705,0.770378,0.238886,-0.60902,0.383064,0.184504,1.99332,0.715741,0.432655,9478,2372
"JETILW",20120328,82792,47.5,0.105693,0.770713,0.23848,-0.608991,0.383526,0.184301,1.99332,0.714975,0.432161,9807,2660
"JETILW",20120623,83300,53,0.105708,0.769645,0.239709,-0.609044,0.382431,0.184796,1.99332,0.716574,0.434551,9844,2697
"JETILW",20130809,84738,51.5,0.105705,0.770346,0.23864,-0.60902,0.383182,0.184666,1.99332,0.715177,0.432958,9961,2814
"AUG",19960614,8287,1.998,0.105679,0.770569,0.238089,-0.608483,0.383392,0.184344,1.99333,0.714659,0.431332,1685,100
"AUGW",20121123,28904,5.55,0.105648,0.771299,0.237844,-0.609125,0.383477,0.184301,1.99333,0.714121,0.431392,3514,1156
"JET",19991027,49156,59.3817596435547,0.105697,0.770852,0.238281,-0.609097,0.383499,0.184488,1.99333,0.714936,0.431691,8921,1893
"JET",20030507,59636,62.3989868164063,0.105699,0.770637,0.23844,-0.609051,0.383436,0.184578,1.99333,0.714968,0.43226,9504,2396
"JET",20040225,63215,66.3733520507813,0.105683,0.770198,0.238863,-0.608855,0.38352,0.187282,1.99333,0.715396,0.431695,9726,2580
"JETILW",20120716,83628,52.5,0.105706,0.770203,0.238986,-0.608863,0.383188,0.184405,1.99333,0.715665,0.432918,9911,2764
